time,HR,steps,GSR,stemp,atemp
2014-08-09T09:57:00,62,0,0.000454,94.8,91
2014-08-09T09:58:00,61,0,0.000461,94.8,91
2014-08-09T09:59:00,62,0,0.000457,94.8,91
2014-08-09T10:00:00,61,0,0.00045,94.8,91
2014-08-09T10:01:00,58,0,0.000456,94.8,90.9
2014-08-09T10:02:00,58,0,0.000471,94.6,90.5
2014-08-09T10:03:00,59,0,0.000453,94.5,90.5
2014-08-09T10:04:00,61,0,0.000465,94.5,90.4
2014-08-09T10:05:00,61,0,0.000515,94.5,90.1
2014-08-09T10:06:00,59,0,0.000439,94.4,90.1
2014-08-09T10:07:00,60,0,0.000432,94.3,90.1
2014-08-09T10:08:00,60,0,0.000399,94.3,90.1
2014-08-09T10:09:00,60,0,0.000446,94.3,90.1
2014-08-09T10:10:00,59,0,0.000437,94.3,90.1
2014-08-09T10:11:00,59,0,0.000444,94.3,90.1
2014-08-09T10:12:00,60,0,0.000436,94.3,90.1
2014-08-09T10:13:00,60,0,0.000458,94.3,90.1
2014-08-09T10:14:00,60,0,0.000433,94.3,90.1
2014-08-09T10:15:00,61,0,0.000423,94.3,90.5
2014-08-09T10:16:00,60,0,0.000437,94.3,90.5
2014-08-09T10:17:00,60,0,0.000433,94.3,90.5
2014-08-09T10:18:00,61,0,0.000437,94.3,90.6
2014-08-09T10:19:00,60,0,0.000464,94.3,91
2014-08-09T10:20:00,62,0,0.00042,94.3,91
2014-08-09T10:21:00,60,0,0.000437,94.3,91
2014-08-09T10:22:00,61,0,0.00043,94.3,91
2014-08-09T10:23:00,61,0,0.000433,94.3,91
2014-08-09T10:24:00,61,0,0.00044,94.3,91
2014-08-09T10:25:00,62,0,0.000439,94.3,91
2014-08-09T10:26:00,62,0,0.000436,94.5,91.4
2014-08-09T10:27:00,61,0,0.00045,94.5,91.4
2014-08-09T10:28:00,61,0,0.000453,94.5,91.4
2014-08-09T10:29:00,61,0,0.000461,94.5,91.4
2014-08-09T10:30:00,60,0,0.000449,94.5,91.4
2014-08-09T10:31:00,62,0,0.000449,94.5,91.4
2014-08-09T10:32:00,61,0,0.000438,94.5,91.4
2014-08-09T10:33:00,63,0,0.000439,94.5,91.4
2014-08-09T10:34:00,69,0,0.000455,94.5,91.4
2014-08-09T10:35:00,66,0,0.000449,94.5,91.4
2014-08-09T10:36:00,59,0,0.000445,94.5,91.4
2014-08-09T10:37:00,73,0,0.000475,94.5,91.2
2014-08-09T10:38:00,87,0,0.000426,94.4,89.9
2014-08-09T10:39:00,79,0,0.000455,94,89
2014-08-09T10:40:00,67,16,0.000448,93.6,88.1
2014-08-09T10:41:00,80,0,0.000429,93.1,87.2
2014-08-09T10:42:00,81,0,0.00037,92.6,86.5
2014-08-09T10:43:00,,0,None,None,None
2014-08-09T10:44:00,,0,None,None,None
2014-08-09T10:45:00,,0,None,None,None
2014-08-09T10:46:00,,0,None,None,None
2014-08-09T10:47:00,,0,None,None,None
2014-08-09T10:48:00,,0,None,None,None
2014-08-09T10:49:00,,0,None,None,None
2014-08-09T10:50:00,,0,None,None,None
2014-08-09T10:51:00,,0,None,None,None
2014-08-09T10:52:00,,0,None,None,None
2014-08-09T10:53:00,,0,None,None,None
2014-08-09T10:54:00,,0,None,None,None
2014-08-09T10:55:00,,0,None,None,None
2014-08-09T10:56:00,,0,None,None,None
2014-08-09T10:57:00,,0,None,None,None
2014-08-09T10:58:00,,0,None,None,None
2014-08-09T10:59:00,,0,None,None,None
2014-08-09T11:00:00,,0,None,None,None
2014-08-09T11:01:00,,0,None,None,None
2014-08-09T11:02:00,,0,None,None,None
2014-08-09T11:03:00,,0,None,None,None
2014-08-09T11:04:00,,0,None,None,None
2014-08-09T11:05:00,,0,None,None,None
2014-08-09T11:06:00,,0,None,None,None
2014-08-09T11:07:00,,0,None,None,None
2014-08-09T11:08:00,,0,None,None,None
2014-08-09T11:09:00,60,0,0.000237,80.2,71.2
2014-08-09T11:10:00,66,0,0.000428,83.3,71.4
2014-08-09T11:11:00,,0,0.000415,85,72.6
2014-08-09T11:12:00,,0,0.00035,86.2,74.2
2014-08-09T11:13:00,82,0,0.000383,87,75.5
2014-08-09T11:14:00,,0,0.000348,87.5,76.4
2014-08-09T11:15:00,75,0,0.000339,87.9,77.1
2014-08-09T11:16:00,68,0,0.000349,88,77.7
2014-08-09T11:17:00,67,0,0.000262,88.2,78.6
2014-08-09T11:18:00,67,0,0.000319,88.5,79.4
2014-08-09T11:19:00,65,0,0.000317,88.8,79.8
2014-08-09T11:20:00,64,0,0.000298,89,80.3
2014-08-09T11:21:00,64,0,0.000299,89.3,80.7
2014-08-09T11:22:00,64,0,0.000305,89.5,81.2
2014-08-09T11:23:00,66,0,0.000266,89.8,81.5
2014-08-09T11:24:00,65,0,0.000252,89.9,81.6
2014-08-09T11:25:00,64,0,0.000264,90,82
2014-08-09T11:26:00,65,0,0.000234,90.1,82.1
2014-08-09T11:27:00,68,0,0.000255,90.3,82.4
2014-08-09T11:28:00,67,0,0.000285,90.3,82.5
2014-08-09T11:29:00,67,0,0.000275,90.3,82.8
2014-08-09T11:30:00,68,0,0.000259,90.4,82.8
2014-08-09T11:31:00,65,0,0.000225,90.5,83
2014-08-09T11:32:00,70,0,0.00028,90.7,83.3
2014-08-09T11:33:00,73,0,0.00026,90.7,83.4
2014-08-09T11:34:00,68,0,0.000232,90.7,83.8
2014-08-09T11:35:00,71,0,0.00025,90.7,83.9
2014-08-09T11:36:00,68,0,0.000247,90.7,84.2
2014-08-09T11:37:00,68,0,0.000284,90.8,84.3
2014-08-09T11:38:00,68,0,0.000308,90.7,84.7
2014-08-09T11:39:00,66,0,0.000284,90.8,84.7
2014-08-09T11:40:00,66,0,0.000286,91,84.5
2014-08-09T11:41:00,64,0,0.000299,90.7,84.2
2014-08-09T11:42:00,64,0,0.000287,90.6,84.1
2014-08-09T11:43:00,64,0,0.000308,90.4,83.6
2014-08-09T11:44:00,67,0,0.00029,90.2,83.3
2014-08-09T11:45:00,66,0,0.000261,90,83.3
2014-08-09T11:46:00,66,0,0.000295,89.8,83.2
2014-08-09T11:47:00,72,0,0.00023,89.6,82.8
2014-08-09T11:48:00,86,0,0.000313,89.6,82.8
2014-08-09T11:49:00,,0,0.000264,89.6,82.8
2014-08-09T11:50:00,,24,0.000318,89.4,82.8
2014-08-09T11:51:00,,18,0.000316,89.4,82.8
2014-08-09T11:52:00,,0,0.000226,89.4,82.8
2014-08-09T11:53:00,,0,0.000276,89.2,82.7
2014-08-09T11:54:00,,0,0.000253,89.1,82.3
2014-08-09T11:55:00,142,0,0.000232,88.8,82
2014-08-09T11:56:00,143,18,0.000283,88.7,81.8
2014-08-09T11:57:00,,0,0.000236,88.7,81.4
2014-08-09T11:58:00,,0,0.000305,88.3,81.1
2014-08-09T11:59:00,,0,0.000267,88.2,81.1
2014-08-09T12:00:00,,37,0.000233,88.2,80.9
2014-08-09T12:01:00,,0,0.000269,88,80.5
2014-08-09T12:02:00,73,0,0.000251,87.9,80.2
2014-08-09T12:03:00,80,0,0.000232,87.8,80.2
2014-08-09T12:04:00,,0,0.00024,87.6,80.2
2014-08-09T12:05:00,,0,0.000242,87.5,80.2
2014-08-09T12:06:00,54,0,0.000233,87.4,80.2
2014-08-09T12:07:00,54,40,0.000299,87.2,80.2
2014-08-09T12:08:00,75,0,0.000308,87,80
2014-08-09T12:09:00,77,0,0.000281,86.8,79.8
2014-08-09T12:10:00,,0,0.000233,86.7,80.2
2014-08-09T12:11:00,,17,0.000291,86.7,80
2014-08-09T12:12:00,,0,0.0003,86.7,79.6
2014-08-09T12:13:00,69,0,0.000261,86.5,79.2
2014-08-09T12:14:00,68,0,0.000245,86.5,79.2
2014-08-09T12:15:00,69,0,0.000229,86.4,79.2
2014-08-09T12:16:00,61,0,0.000251,86.2,79.4
2014-08-09T12:17:00,60,0,0.000244,86.2,79.8
2014-08-09T12:18:00,59,0,0.00031,86.2,80.2
2014-08-09T12:19:00,59,0,0.000346,86.2,80.2
2014-08-09T12:20:00,59,0,0.000363,86.2,80.2
2014-08-09T12:21:00,,0,0.000261,86.2,80.2
2014-08-09T12:22:00,,0,0.000271,86.2,80.2
2014-08-09T12:23:00,65,0,0.000307,86.1,80.2
2014-08-09T12:24:00,58,0,0.000386,86.1,80.2
2014-08-09T12:25:00,61,0,0.000333,86,80.3
2014-08-09T12:26:00,68,0,0.000308,86.1,80.6
2014-08-09T12:27:00,67,0,0.000418,86,80.6
2014-08-09T12:28:00,70,0,0.000382,86,80.7
2014-08-09T12:29:00,69,0,0.000309,85.8,81.1
2014-08-09T12:30:00,66,0,0.000263,85.8,81.2
2014-08-09T12:31:00,64,0,0.000246,86,81.5
2014-08-09T12:32:00,62,18,0.000266,85.9,81.2
2014-08-09T12:33:00,,0,0.000325,85.7,80.6
2014-08-09T12:34:00,,0,0.00031,85.7,80.6
2014-08-09T12:35:00,,15,0.00024,85.7,80.5
2014-08-09T12:36:00,,0,0.00019,85.9,80.2
2014-08-09T12:37:00,,24,0.000192,85.9,80.2
2014-08-09T12:38:00,,63,0.00018,85.8,80.2
2014-08-09T12:39:00,,121,0.000163,85.8,80.2
2014-08-09T12:40:00,,119,0.000183,85.8,80.2
2014-08-09T12:41:00,,117,0.000164,85.8,80.2
2014-08-09T12:42:00,,116,0.000163,85.8,80
2014-08-09T12:43:00,,117,0.000162,85.6,79.7
2014-08-09T12:44:00,,103,0.000149,85.5,79.7
2014-08-09T12:45:00,,121,0.000158,85.3,79.6
2014-08-09T12:46:00,,111,0.000172,85.2,79.2
2014-08-09T12:47:00,,62,0.000171,85,79.2
2014-08-09T12:48:00,,82,0.00018,84.9,79.1
2014-08-09T12:49:00,56,11,0.000213,84.6,78.8
2014-08-09T12:50:00,,94,0.000219,84.4,78.7
2014-08-09T12:51:00,77,0,0.000267,84.4,78.3
2014-08-09T12:52:00,,0,0.000236,84.4,78.3
2014-08-09T12:53:00,71,0,0.000171,84.2,78.5
2014-08-09T12:54:00,,0,0.000164,84.2,78.8
2014-08-09T12:55:00,61,0,0.000216,84.3,78.8
2014-08-09T12:56:00,68,0,0.000176,84,78.8
2014-08-09T12:57:00,65,0,0.000228,83.8,78.7
2014-08-09T12:58:00,66,0,0.000227,83.7,78.3
2014-08-09T12:59:00,70,0,0.00022,83.5,78.3
2014-08-09T13:00:00,71,0,0.000223,83.8,78.3
2014-08-09T13:01:00,58,0,0.000218,83.8,78.3
2014-08-09T13:02:00,68,0,0.000145,83.8,78.3
2014-08-09T13:03:00,,0,0.000221,83.9,78.3
2014-08-09T13:04:00,,0,0.000201,84,78.3
2014-08-09T13:05:00,90,0,0.000202,84,78.3
2014-08-09T13:06:00,88,0,0.000217,84,78.5
2014-08-09T13:07:00,,0,0.000239,83.9,78.7
2014-08-09T13:08:00,,0,0.000188,83.8,78.3
2014-08-09T13:09:00,90,0,0.000236,83.6,78.3
2014-08-09T13:10:00,90,0,0.000221,83.6,78.3
2014-08-09T13:11:00,,0,0.000216,83.5,78.3
2014-08-09T13:12:00,,0,0.000252,83.5,78.3
2014-08-09T13:13:00,,0,0.000246,83.7,78.3
2014-08-09T13:14:00,,0,0.000227,83.5,78.3
2014-08-09T13:15:00,71,0,0.000225,83.4,78.3
2014-08-09T13:16:00,66,0,0.000171,83.3,78.2
2014-08-09T13:17:00,90,0,0.000204,83.3,77.9
2014-08-09T13:18:00,54,0,0.0002,83.2,77.9
2014-08-09T13:19:00,51,0,0.00019,83.1,77.9
2014-08-09T13:20:00,56,0,0.000218,83.1,77.9
2014-08-09T13:21:00,,0,0.000226,83.1,77.9
2014-08-09T13:22:00,58,0,0.000175,83.1,77.9
2014-08-09T13:23:00,60,29,0.000238,83.1,77.9
2014-08-09T13:24:00,,24,0.0002,83.1,78
2014-08-09T13:25:00,,33,0.000242,83.1,78.3
2014-08-09T13:26:00,,60,0.000295,83.1,78.3
2014-08-09T13:27:00,,64,0.000214,82.9,78.5
2014-08-09T13:28:00,90,18,0.000276,82.9,78.8
2014-08-09T13:29:00,,111,0.000263,82.8,78.7
2014-08-09T13:30:00,,112,0.000208,83.2,78.3
2014-08-09T13:31:00,,97,0.000209,83.3,78.3
2014-08-09T13:32:00,,66,0.000206,83.3,78.3
2014-08-09T13:33:00,65,97,0.000191,83.3,78.3
2014-08-09T13:34:00,,99,0.000225,83.2,78.3
2014-08-09T13:35:00,,105,0.000215,83.1,78.2
2014-08-09T13:36:00,,108,0.000142,83.1,77.9
2014-08-09T13:37:00,,94,0.000234,83.1,77.9
2014-08-09T13:38:00,,80,0.000196,82.8,77.9
2014-08-09T13:39:00,,112,0.000214,82.6,77.9
2014-08-09T13:40:00,,74,0.000196,82.5,77.9
2014-08-09T13:41:00,,46,0.000154,82.4,78
2014-08-09T13:42:00,,88,0.000206,82.4,78.2
2014-08-09T13:43:00,,34,0.00031,82.1,77.9
2014-08-09T13:44:00,,115,0.000211,82.2,77.9
2014-08-09T13:45:00,69,61,0.000288,82.2,77.9
2014-08-09T13:46:00,71,0,0.000214,82.2,77.8
2014-08-09T13:47:00,68,0,0.000188,82.1,77.5
2014-08-09T13:48:00,85,0,0.000184,82,77.5
2014-08-09T13:49:00,84,0,0.000185,82,77.6
2014-08-09T13:50:00,,49,0.000221,81.8,77.9
2014-08-09T13:51:00,,115,0.000236,81.6,77.8
2014-08-09T13:52:00,,82,0.000234,81.5,77.5
2014-08-09T13:53:00,,55,0.000233,81.5,77.3
2014-08-09T13:54:00,,110,0.000234,81.4,77
2014-08-09T13:55:00,,108,0.000215,81.1,77
2014-08-09T13:56:00,,107,0.000209,80.9,76.9
2014-08-09T13:57:00,79,71,0.000221,80.7,76.6
2014-08-09T13:58:00,,70,0.000207,80.6,76.6
2014-08-09T13:59:00,,113,0.000208,80.2,76.6
2014-08-09T14:00:00,,75,0.000203,80.1,76.4
2014-08-09T14:01:00,,58,0.000212,80.1,76.1
2014-08-09T14:02:00,,0,0.000201,80.1,76.1
2014-08-09T14:03:00,90,0,0.00019,80.1,76.1
2014-08-09T14:04:00,90,0,0.00022,80.3,76.1
2014-08-09T14:05:00,,0,0.000239,80.4,76.1
2014-08-09T14:06:00,,0,0.000206,80.2,76.1
2014-08-09T14:07:00,,0,0.000225,80.5,76.1
2014-08-09T14:08:00,,0,0.000209,80.6,76.1
2014-08-09T14:09:00,,0,0.000193,81,76.2
2014-08-09T14:10:00,,0,0.000239,81.3,76.6
2014-08-09T14:11:00,,0,0.000215,81.4,76.6
2014-08-09T14:12:00,,0,0.000211,81.8,76.6
2014-08-09T14:13:00,83,0,0.000212,81.9,76.6
2014-08-09T14:14:00,,19,0.000272,81.9,76.7
2014-08-09T14:15:00,,0,0.000228,81.5,77
2014-08-09T14:16:00,49,31,0.000217,81.4,77
2014-08-09T14:17:00,43,49,0.000241,81.5,77
2014-08-09T14:18:00,,3,0.00023,81.5,77
2014-08-09T14:19:00,,0,0.000247,81.7,77
2014-08-09T14:20:00,,0,0.00022,81.7,77.1
2014-08-09T14:21:00,,0,0.000242,81.8,77.5
2014-08-09T14:22:00,,0,0.000242,81.6,77.6
2014-08-09T14:23:00,,15,0.000239,81.5,77.9
2014-08-09T14:24:00,,103,0.000246,81.3,77.9
2014-08-09T14:25:00,68,84,0.000227,81.3,77.8
2014-08-09T14:26:00,72,99,0.000247,81.4,77.5
2014-08-09T14:27:00,,110,0.000232,81.5,77.3
2014-08-09T14:28:00,60,79,0.000247,81.3,77
2014-08-09T14:29:00,,90,0.000268,81.1,77
2014-08-09T14:30:00,,90,0.000234,81,77
2014-08-09T14:31:00,,0,0.000253,80.8,76.9
2014-08-09T14:32:00,,100,0.000256,80.8,76.6
2014-08-09T14:33:00,,66,0.000254,80.8,76.6
2014-08-09T14:34:00,,44,0.000256,80.6,76.6
2014-08-09T14:35:00,,105,0.000236,80.6,76.6
2014-08-09T14:36:00,,97,0.000235,80.5,76.6
2014-08-09T14:37:00,,116,0.000261,80.4,76.6
2014-08-09T14:38:00,64,113,0.000228,80.4,76.6
2014-08-09T14:39:00,65,75,0.000237,80.4,76.6
2014-08-09T14:40:00,,96,0.000229,80.1,76.6
2014-08-09T14:41:00,,91,0.000226,80.1,76.6
2014-08-09T14:42:00,,106,0.000223,80.1,76.6
2014-08-09T14:43:00,,70,0.000212,80,76.6
2014-08-09T14:44:00,,109,0.000216,80.1,76.6
2014-08-09T14:45:00,,113,0.000211,79.8,76.6
2014-08-09T14:46:00,,112,0.000212,79.5,76.6
2014-08-09T14:47:00,,114,0.000193,79.2,76.7
2014-08-09T14:48:00,,89,0.000216,79.2,76.9
2014-08-09T14:49:00,,109,0.000229,79.2,76.4
2014-08-09T14:50:00,,104,0.000212,79,76
2014-08-09T14:51:00,,58,0.000243,79,75.8
2014-08-09T14:52:00,,66,0.00021,79,76
2014-08-09T14:53:00,,2,0.000248,78.9,75.7
2014-08-09T14:54:00,,0,0.000257,78.8,75.7
2014-08-09T14:55:00,,0,0.000253,78.8,75.8
2014-08-09T14:56:00,,0,0.000284,78.7,76.1
2014-08-09T14:57:00,,0,0.000271,78.5,76.1
2014-08-09T14:58:00,,0,0.000281,78.4,76.2
2014-08-09T14:59:00,83,0,0.000254,78.3,76.6
2014-08-09T15:00:00,83,0,0.000272,78.4,76.6
2014-08-09T15:01:00,,0,0.000275,78.5,76.6
2014-08-09T15:02:00,,0,0.000249,78.6,76.7
2014-08-09T15:03:00,51,0,0.000243,78.9,77
2014-08-09T15:04:00,,0,0.000257,79.1,77
2014-08-09T15:05:00,,0,0.000263,79.5,77
2014-08-09T15:06:00,,0,0.000248,79.7,77
2014-08-09T15:07:00,75,0,0.000225,79.9,77.1
2014-08-09T15:08:00,75,0,0.000229,80.1,77.5
2014-08-09T15:09:00,,0,0.000245,80.2,77.5
2014-08-09T15:10:00,,0,0.000235,80.4,77.6
2014-08-09T15:11:00,,18,0.000224,80.6,77.9
2014-08-09T15:12:00,,23,0.000269,81,77.9
2014-08-09T15:13:00,,0,0.000232,81.3,78
2014-08-09T15:14:00,,0,0.000238,81.6,78.5
2014-08-09T15:15:00,,0,0.000257,81.8,78.8
2014-08-09T15:16:00,84,0,0.000311,82,78.8
2014-08-09T15:17:00,,0,0.000273,82.2,78.8
2014-08-09T15:18:00,,0,0.000248,82.3,78.8
2014-08-09T15:19:00,,15,0.000223,82.4,78.8
2014-08-09T15:20:00,137,71,0.000193,82.6,78.9
2014-08-09T15:21:00,,114,0.000217,82.6,79.1
2014-08-09T15:22:00,,68,0.000268,82.6,78.8
2014-08-09T15:23:00,,96,0.000254,82.6,78.7
2014-08-09T15:24:00,,111,0.00026,82.4,78.2
2014-08-09T15:25:00,,101,0.000265,82.2,77.8
2014-08-09T15:26:00,,47,0.00025,82,77.3
2014-08-09T15:27:00,,112,0.000258,81.8,76.9
2014-08-09T15:28:00,,58,0.000276,81.9,76.6
2014-08-09T15:29:00,,97,0.00025,81.7,76.4
2014-08-09T15:30:00,,92,0.000249,81.5,76.2
2014-08-09T15:31:00,,70,0.000226,81.5,76.6
2014-08-09T15:32:00,,0,0.000239,81.3,76.4
2014-08-09T15:33:00,,17,0.000251,81.3,76.1
2014-08-09T15:34:00,,0,0.00025,81.3,76.2
2014-08-09T15:35:00,,0,0.000261,81.3,76.6
2014-08-09T15:36:00,73,0,0.000245,81.4,76.7
2014-08-09T15:37:00,,0,0.000262,81.5,77.1
2014-08-09T15:38:00,,0,0.000261,81.7,77.5
2014-08-09T15:39:00,,0,0.000246,82,77.6
2014-08-09T15:40:00,,0,0.000249,82.3,77.9
2014-08-09T15:41:00,,0,0.000232,82.4,78
2014-08-09T15:42:00,,0,0.000253,82.6,78.3
2014-08-09T15:43:00,65,22,0.000268,82.6,78.5
2014-08-09T15:44:00,66,22,0.000209,82.6,78.8
2014-08-09T15:45:00,,16,0.000238,82.5,78.8
2014-08-09T15:46:00,,28,0.000202,82.6,78.9
2014-08-09T15:47:00,56,0,0.000235,82.9,79.5
2014-08-09T15:48:00,72,0,0.000229,83,80.4
2014-08-09T15:49:00,77,0,0.000236,83.3,81.2
2014-08-09T15:50:00,,0,0.000263,83.8,81.5
2014-08-09T15:51:00,,0,0.000277,84.4,81.6
2014-08-09T15:52:00,82,0,0.000248,84.9,82
2014-08-09T15:53:00,,0,0.00027,85.5,82
2014-08-09T15:54:00,,0,0.000203,85.8,82
2014-08-09T15:55:00,,19,0.000219,86.1,82
2014-08-09T15:56:00,79,0,0.000214,86.4,82.1
2014-08-09T15:57:00,79,42,0.000216,86.5,82.4
2014-08-09T15:58:00,,0,0.000229,86.8,82.4
2014-08-09T15:59:00,,0,0.000177,86.9,82.4
2014-08-09T16:00:00,,0,0.00017,87.1,82.3
2014-08-09T16:01:00,,0,0.000183,87.3,82
2014-08-09T16:02:00,,0,0.000192,87.5,82
2014-08-09T16:03:00,,0,0.000186,87.8,81.8
2014-08-09T16:04:00,,35,0.000196,87.8,81.5
2014-08-09T16:05:00,75,0,0.000183,87.6,81.5
2014-08-09T16:06:00,70,0,0.000186,87.6,81.6
2014-08-09T16:07:00,,54,0.000142,87.6,82
2014-08-09T16:08:00,,3,0.000171,87.9,82
2014-08-09T16:09:00,,0,0.000202,88.2,82
2014-08-09T16:10:00,,0,0.00016,88.4,82.1
2014-08-09T16:11:00,,0,0.000205,88.5,82.4
2014-08-09T16:12:00,,54,0.000178,88.5,82.5
2014-08-09T16:13:00,129,62,0.000179,88.3,82.8
2014-08-09T16:14:00,,0,0.000158,88.2,82.8
2014-08-09T16:15:00,78,43,0.000178,88.2,82.7
2014-08-09T16:16:00,79,85,0.000189,88.2,82.3
2014-08-09T16:17:00,,122,0.000166,88,81.8
2014-08-09T16:18:00,,112,0.000167,87.9,81.2
2014-08-09T16:19:00,,111,0.000168,87.6,80.5
2014-08-09T16:20:00,,112,0.000163,87.3,79.9
2014-08-09T16:21:00,,113,0.000183,87,79.2
2014-08-09T16:22:00,,114,0.00017,86.6,79.1
2014-08-09T16:23:00,,63,0.000158,86.4,78.7
2014-08-09T16:24:00,,73,0.000154,86.1,78.3
2014-08-09T16:25:00,,109,0.000157,85.8,78.2
2014-08-09T16:26:00,,94,0.000172,85.5,77.9
2014-08-09T16:27:00,,56,0.000175,85.3,77.9
2014-08-09T16:28:00,,91,0.000142,85,77.9
2014-08-09T16:29:00,,102,0.00017,84.8,77.9
2014-08-09T16:30:00,,85,0.000189,84.5,77.9
2014-08-09T16:31:00,,105,0.000155,84.2,77.8
2014-08-09T16:32:00,,100,0.000164,84,77.5
2014-08-09T16:33:00,,105,0.000176,83.9,77.5
2014-08-09T16:34:00,,90,0.000167,83.6,77.5
2014-08-09T16:35:00,,76,0.000187,83.3,77.5
2014-08-09T16:36:00,,108,0.000179,83.2,77.3
2014-08-09T16:37:00,,109,0.00017,83,77
2014-08-09T16:38:00,,88,0.000165,82.8,76.9
2014-08-09T16:39:00,,107,0.00018,82.6,76.4
2014-08-09T16:40:00,,114,0.000182,82.5,75.8
2014-08-09T16:41:00,,107,0.000164,82.2,75.2
2014-08-09T16:42:00,52,71,0.0002,82,75.1
2014-08-09T16:43:00,,76,0.000203,81.7,74.8
2014-08-09T16:44:00,,102,0.000194,81.5,74.6
2014-08-09T16:45:00,,108,0.000165,81.3,74.2
2014-08-09T16:46:00,,109,0.000201,81.1,73.8
2014-08-09T16:47:00,,101,0.00018,80.9,73.8
2014-08-09T16:48:00,,89,0.000151,80.7,73.8
2014-08-09T16:49:00,,57,0.000147,80.4,74
2014-08-09T16:50:00,,0,0.000146,80.1,74.3
2014-08-09T16:51:00,,0,0.00017,80.1,74.4
2014-08-09T16:52:00,77,0,0.000191,79.9,74.9
2014-08-09T16:53:00,,0,0.000158,79.6,75.3
2014-08-09T16:54:00,,21,0.000164,79.2,75.7
2014-08-09T16:55:00,,39,0.000154,79.2,75.8
2014-08-09T16:56:00,81,9,0.000162,79.6,76.1
2014-08-09T16:57:00,,0,0.000169,80.1,76.2
2014-08-09T16:58:00,,0,0.000194,80.7,76.7
2014-08-09T16:59:00,,0,0.00016,81.5,77.1
2014-08-09T17:00:00,,0,0.000143,82.2,77.6
2014-08-09T17:01:00,,23,0.000141,82.7,78
2014-08-09T17:02:00,,0,0.000149,83.1,78.5
2014-08-09T17:03:00,77,0,0.000133,83.6,78.8
2014-08-09T17:04:00,77,24,0.000181,84,78.9
2014-08-09T17:05:00,79,28,0.000159,84.3,79.4
2014-08-09T17:06:00,,6,0.000136,84.8,79.8
2014-08-09T17:07:00,,4,0.000237,85.2,80.3
2014-08-09T17:08:00,75,0,0.000208,85.9,80.7
2014-08-09T17:09:00,,0,0.000177,86.5,81.2
2014-08-09T17:10:00,,0,0.000168,86.9,81.6
2014-08-09T17:11:00,,0,0.000134,87.3,82.1
2014-08-09T17:12:00,,0,0.000135,87.7,82.4
2014-08-09T17:13:00,,0,0.000202,88.1,82.5
2014-08-09T17:14:00,,38,0.000203,88.5,83
2014-08-09T17:15:00,,48,0.000272,88.2,83.3
2014-08-09T17:16:00,,106,0.000259,88.2,82.9
2014-08-09T17:17:00,80,82,0.000252,88,81.8
2014-08-09T17:18:00,77,52,0.000234,87.7,81.5
2014-08-09T17:19:00,84,122,0.000252,87.3,81.5
2014-08-09T17:20:00,,82,0.000278,87,81.4
2014-08-09T17:21:00,,28,0.000247,86.7,81.1
2014-08-09T17:22:00,76,0,0.000239,86.6,81.1
2014-08-09T17:23:00,71,0,0.000238,86.4,80.9
2014-08-09T17:24:00,72,0,0.000249,86.2,80.5
2014-08-09T17:25:00,71,0,0.000243,85.8,80
2014-08-09T17:26:00,,0,0.000246,85.6,79.7
2014-08-09T17:27:00,72,0,0.000246,85.4,79.7
2014-08-09T17:28:00,92,41,0.000276,85.3,79.4
2014-08-09T17:29:00,,100,0.000282,85,78.5
2014-08-09T17:30:00,,58,0.000242,84.7,77.8
2014-08-09T17:31:00,,0,0.000284,84.4,77.5
2014-08-09T17:32:00,65,0,0.000294,84.4,77.5
2014-08-09T17:33:00,64,0,0.000274,84.4,77.6
2014-08-09T17:34:00,67,0,0.000267,84.4,77.9
2014-08-09T17:35:00,66,0,0.00026,84,78
2014-08-09T17:36:00,66,0,0.000266,84,78.3
2014-08-09T17:37:00,69,19,0.000285,84.1,78.5
2014-08-09T17:38:00,68,0,0.000226,84.2,78.8
2014-08-09T17:39:00,75,0,0.000232,84.2,78.8
2014-08-09T17:40:00,75,0,0.000261,84.2,78.8
2014-08-09T17:41:00,76,0,0.000184,84.2,78.8
2014-08-09T17:42:00,79,0,0.000225,84.2,78.8
2014-08-09T17:43:00,76,0,0.000222,84.2,78.8
2014-08-09T17:44:00,66,0,0.000237,84.1,78.8
2014-08-09T17:45:00,70,0,0.000217,84,78.8
2014-08-09T17:46:00,70,0,0.00022,84,78.8
2014-08-09T17:47:00,68,0,0.000227,84,78.8
2014-08-09T17:48:00,68,0,0.000215,84,78.9
2014-08-09T17:49:00,70,0,0.000208,84,79.2
2014-08-09T17:50:00,68,0,0.000205,84,79.2
2014-08-09T17:51:00,69,0,0.000211,84.1,79.2
2014-08-09T17:52:00,69,0,0.000239,84.2,79.4
2014-08-09T17:53:00,69,0,0.00019,84.2,79.7
2014-08-09T17:54:00,46,0,0.000174,84.4,79.7
2014-08-09T17:55:00,68,0,0.00021,84.4,79.7
2014-08-09T17:56:00,,0,0.000231,84.3,79.6
2014-08-09T17:57:00,,0,0.000205,84.2,79.2
2014-08-09T17:58:00,,0,0.000187,84.2,79.2
2014-08-09T17:59:00,64,0,0.000189,84.1,79.2
2014-08-09T18:00:00,64,0,0.000169,84,79.2
2014-08-09T18:01:00,66,0,0.000164,84,79.2
2014-08-09T18:02:00,77,0,0.000167,83.8,79.1
2014-08-09T18:03:00,66,0,0.000173,83.8,78.8
2014-08-09T18:04:00,67,0,0.000178,83.6,78.8
